province,health_region,date_report,cases,cumulative_cases,deaths,cumulative_deaths,numtotal_last14,numdeaths_last14,numtotal_last7,numdeaths_last7,avgtotal_last7,avgdeaths_last7
Ontario,Northwestern,2022-03-07,107.0,5257.0,0.0,21.0,866.0,4.0,361.0,1.0,51.57142857142857,0.14285714285714285
Ontario,Northwestern,2022-03-08,0.0,5257.0,0.0,21.0,687.0,3.0,361.0,1.0,51.57142857142857,0.14285714285714285
Ontario,Northwestern,2022-03-09,95.0,5352.0,0.0,21.0,746.0,2.0,347.0,0.0,49.57142857142857,0.0
Ontario,Northwestern,2022-03-10,0.0,5352.0,0.0,21.0,746.0,2.0,347.0,0.0,49.57142857142857,0.0
Ontario,Northwestern,2022-03-11,82.0,5434.0,1.0,22.0,628.0,2.0,284.0,1.0,40.57142857142857,0.14285714285714285
Ontario,Northwestern,2022-03-12,0.0,5434.0,0.0,22.0,628.0,2.0,284.0,1.0,40.57142857142857,0.14285714285714285
Ontario,Northwestern,2022-03-13,0.0,5434.0,0.0,22.0,628.0,2.0,284.0,1.0,40.57142857142857,0.14285714285714285
Ontario,Not Reported,2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,2022-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,2022-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Ottawa,2022-03-07,69.0,63472.0,1.0,750.0,1621.0,-2.0,769.0,9.0,109.85714285714286,1.2857142857142858
Ontario,Ottawa,2022-03-08,89.0,63561.0,1.0,751.0,1606.0,-1.0,808.0,9.0,115.42857142857143,1.2857142857142858
Ontario,Ottawa,2022-03-09,170.0,63731.0,0.0,751.0,1694.0,-3.0,851.0,9.0,121.57142857142857,1.2857142857142858
Ontario,Ottawa,2022-03-10,134.0,63865.0,1.0,752.0,1641.0,-2.0,819.0,9.0,117.0,1.2857142857142858
Ontario,Ottawa,2022-03-11,162.0,64027.0,0.0,752.0,1675.0,12.0,841.0,6.0,120.14285714285714,0.8571428571428571
Ontario,Ottawa,2022-03-12,0.0,64027.0,0.0,752.0,1535.0,12.0,721.0,4.0,103.0,0.5714285714285714
Ontario,Ottawa,2022-03-13,0.0,64027.0,0.0,752.0,1390.0,11.0,624.0,3.0,89.14285714285714,0.42857142857142855
Ontario,Peel,2022-03-07,64.0,176198.0,2.0,1238.0,3030.0,46.0,2149.0,28.0,307.0,4.0
Ontario,Peel,2022-03-08,167.0,176365.0,9.0,1247.0,3122.0,54.0,2203.0,36.0,314.7142857142857,5.142857142857143
Ontario,Peel,2022-03-09,164.0,176529.0,4.0,1251.0,3103.0,52.0,2229.0,34.0,318.42857142857144,4.857142857142857
Ontario,Peel,2022-03-10,113.0,176642.0,11.0,1262.0,3096.0,59.0,2256.0,40.0,322.2857142857143,5.714285714285714
Ontario,Peel,2022-03-11,159.0,176801.0,11.0,1273.0,3055.0,65.0,860.0,43.0,122.85714285714286,6.142857142857143
Ontario,Peel,2022-03-12,0.0,176801.0,0.0,1273.0,2880.0,64.0,724.0,37.0,103.42857142857143,5.285714285714286
Ontario,Peel,2022-03-13,0.0,176801.0,0.0,1273.0,2813.0,64.0,667.0,37.0,95.28571428571429,5.285714285714286
Ontario,Peterborough,2022-03-07,17.0,5715.0,0.0,61.0,295.0,4.0,82.0,2.0,11.714285714285714,0.2857142857142857
Ontario,Peterborough,2022-03-08,28.0,5743.0,0.0,61.0,256.0,4.0,94.0,2.0,13.428571428571429,0.2857142857142857
Ontario,Peterborough,2022-03-09,19.0,5762.0,0.0,61.0,242.0,2.0,97.0,2.0,13.857142857142858,0.2857142857142857
Ontario,Peterborough,2022-03-10,22.0,5784.0,0.0,61.0,219.0,2.0,109.0,1.0,15.571428571428571,0.14285714285714285
Ontario,Peterborough,2022-03-11,20.0,5804.0,-3.0,58.0,219.0,-1.0,106.0,-3.0,15.142857142857142,-0.42857142857142855
Ontario,Peterborough,2022-03-12,0.0,5804.0,0.0,58.0,219.0,-1.0,106.0,-3.0,15.142857142857142,-0.42857142857142855
Ontario,Peterborough,2022-03-13,0.0,5804.0,0.0,58.0,219.0,-1.0,106.0,-3.0,15.142857142857142,-0.42857142857142855
Ontario,Porcupine,2022-03-07,96.0,5736.0,0.0,47.0,637.0,3.0,211.0,1.0,30.142857142857142,0.14285714285714285
Ontario,Porcupine,2022-03-08,27.0,5763.0,0.0,47.0,508.0,3.0,223.0,1.0,31.857142857142858,0.14285714285714285
Ontario,Porcupine,2022-03-09,42.0,5805.0,0.0,47.0,506.0,3.0,238.0,0.0,34.0,0.0
Ontario,Porcupine,2022-03-10,29.0,5834.0,2.0,49.0,470.0,5.0,234.0,2.0,33.42857142857143,0.2857142857142857
Ontario,Porcupine,2022-03-11,41.0,5875.0,0.0,49.0,444.0,3.0,235.0,2.0,33.57142857142857,0.2857142857142857
Ontario,Porcupine,2022-03-12,0.0,5875.0,0.0,49.0,444.0,3.0,235.0,2.0,33.57142857142857,0.2857142857142857
Ontario,Porcupine,2022-03-13,0.0,5875.0,0.0,49.0,444.0,3.0,235.0,2.0,33.57142857142857,0.2857142857142857
Ontario,Renfrew,2022-03-07,36.0,3436.0,0.0,33.0,226.0,4.0,92.0,0.0,13.142857142857142,0.0
Ontario,Renfrew,2022-03-08,2.0,3438.0,0.0,33.0,178.0,4.0,91.0,0.0,13.0,0.0
Ontario,Renfrew,2022-03-09,15.0,3453.0,0.0,33.0,184.0,2.0,94.0,0.0,13.428571428571429,0.0
Ontario,Renfrew,2022-03-10,35.0,3488.0,0.0,33.0,201.0,1.0,112.0,0.0,16.0,0.0
Ontario,Renfrew,2022-03-11,10.0,3498.0,1.0,34.0,195.0,2.0,98.0,1.0,14.0,0.14285714285714285
Ontario,Renfrew,2022-03-12,0.0,3498.0,0.0,34.0,195.0,2.0,98.0,1.0,14.0,0.14285714285714285
Ontario,Renfrew,2022-03-13,0.0,3498.0,0.0,34.0,195.0,2.0,98.0,1.0,14.0,0.14285714285714285
Ontario,Simcoe Muskoka,2022-03-07,164.0,36076.0,6.0,418.0,1644.0,26.0,818.0,14.0,116.85714285714286,2.0
Ontario,Simcoe Muskoka,2022-03-08,109.0,36185.0,2.0,420.0,1520.0,27.0,781.0,10.0,111.57142857142857,1.4285714285714286
Ontario,Simcoe Muskoka,2022-03-09,75.0,36260.0,1.0,421.0,1519.0,25.0,691.0,9.0,98.71428571428571,1.2857142857142858
Ontario,Simcoe Muskoka,2022-03-10,63.0,36323.0,1.0,422.0,1456.0,25.0,566.0,10.0,80.85714285714286,1.4285714285714286
Ontario,Simcoe Muskoka,2022-03-11,124.0,36447.0,0.0,422.0,1424.0,20.0,535.0,10.0,76.42857142857143,1.4285714285714286
Ontario,Simcoe Muskoka,2022-03-12,0.0,36447.0,0.0,422.0,1424.0,20.0,535.0,10.0,76.42857142857143,1.4285714285714286
Ontario,Simcoe Muskoka,2022-03-13,0.0,36447.0,0.0,422.0,1424.0,20.0,535.0,10.0,76.42857142857143,1.4285714285714286
Ontario,Southwestern,2022-03-07,57.0,11356.0,0.0,149.0,389.0,4.0,144.0,0.0,20.571428571428573,0.0
Ontario,Southwestern,2022-03-08,0.0,11356.0,0.0,149.0,389.0,4.0,144.0,0.0,20.571428571428573,0.0
Ontario,Southwestern,2022-03-09,61.0,11417.0,0.0,149.0,346.0,1.0,173.0,0.0,24.714285714285715,0.0
Ontario,Southwestern,2022-03-10,0.0,11417.0,0.0,149.0,346.0,1.0,173.0,0.0,24.714285714285715,0.0
Ontario,Southwestern,2022-03-11,42.0,11459.0,2.0,151.0,316.0,2.0,160.0,2.0,22.857142857142858,0.2857142857142857
Ontario,Southwestern,2022-03-12,0.0,11459.0,0.0,151.0,316.0,2.0,160.0,2.0,22.857142857142858,0.2857142857142857
Ontario,Southwestern,2022-03-13,0.0,11459.0,0.0,151.0,316.0,2.0,160.0,2.0,22.857142857142858,0.2857142857142857
Ontario,Sudbury,2022-03-07,161.0,11887.0,1.0,111.0,1160.0,7.0,431.0,3.0,61.57142857142857,0.42857142857142855
Ontario,Sudbury,2022-03-08,0.0,11887.0,0.0,111.0,922.0,5.0,431.0,3.0,61.57142857142857,0.42857142857142855
Ontario,Sudbury,2022-03-09,138.0,12025.0,0.0,111.0,950.0,5.0,422.0,2.0,60.285714285714285,0.2857142857142857
Ontario,Sudbury,2022-03-10,0.0,12025.0,0.0,111.0,950.0,5.0,422.0,2.0,60.285714285714285,0.2857142857142857
Ontario,Sudbury,2022-03-11,121.0,12146.0,7.0,118.0,873.0,11.0,420.0,8.0,60.0,1.1428571428571428
Ontario,Sudbury,2022-03-12,0.0,12146.0,0.0,118.0,873.0,11.0,420.0,8.0,60.0,1.1428571428571428
Ontario,Sudbury,2022-03-13,0.0,12146.0,0.0,118.0,873.0,11.0,420.0,8.0,60.0,1.1428571428571428
Ontario,Thunder Bay,2022-03-07,123.0,9028.0,1.0,80.0,910.0,2.0,325.0,1.0,46.42857142857143,0.14285714285714285
Ontario,Thunder Bay,2022-03-08,0.0,9028.0,0.0,80.0,700.0,2.0,325.0,1.0,46.42857142857143,0.14285714285714285
Ontario,Thunder Bay,2022-03-09,91.0,9119.0,1.0,81.0,675.0,3.0,286.0,2.0,40.857142857142854,0.2857142857142857
Ontario,Thunder Bay,2022-03-10,0.0,9119.0,0.0,81.0,675.0,3.0,286.0,2.0,40.857142857142854,0.2857142857142857
Ontario,Thunder Bay,2022-03-11,90.0,9209.0,1.0,82.0,621.0,3.0,304.0,3.0,43.42857142857143,0.42857142857142855
Ontario,Thunder Bay,2022-03-12,0.0,9209.0,0.0,82.0,621.0,3.0,304.0,3.0,43.42857142857143,0.42857142857142855
Ontario,Thunder Bay,2022-03-13,0.0,9209.0,0.0,82.0,621.0,3.0,304.0,3.0,43.42857142857143,0.42857142857142855
Ontario,Timiskaming,2022-03-07,22.0,1227.0,0.0,13.0,83.0,1.0,51.0,0.0,7.285714285714286,0.0
Ontario,Timiskaming,2022-03-08,36.0,1263.0,0.0,13.0,110.0,1.0,81.0,0.0,11.571428571428571,0.0
Ontario,Timiskaming,2022-03-09,0.0,1263.0,0.0,13.0,104.0,1.0,81.0,0.0,11.571428571428571,0.0
Ontario,Timiskaming,2022-03-10,-18.0,1245.0,0.0,13.0,82.0,1.0,47.0,0.0,6.714285714285714,0.0
Ontario,Timiskaming,2022-03-11,12.0,1257.0,0.0,13.0,89.0,1.0,52.0,0.0,7.428571428571429,0.0
Ontario,Timiskaming,2022-03-12,0.0,1257.0,0.0,13.0,89.0,1.0,52.0,0.0,7.428571428571429,0.0
Ontario,Timiskaming,2022-03-13,0.0,1257.0,0.0,13.0,89.0,1.0,52.0,0.0,7.428571428571429,0.0
Ontario,Toronto,2022-03-07,774.0,289854.0,-1.0,4249.0,4943.0,61.0,2116.0,20.0,302.2857142857143,2.857142857142857
Ontario,Toronto,2022-03-08,380.0,290234.0,15.0,4264.0,4363.0,64.0,2216.0,21.0,316.57142857142856,3.0
Ontario,Toronto,2022-03-09,335.0,290569.0,2.0,4266.0,4360.0,59.0,2216.0,22.0,316.57142857142856,3.142857142857143
Ontario,Toronto,2022-03-10,282.0,290851.0,4.0,4270.0,4294.0,57.0,2152.0,26.0,307.42857142857144,3.7142857142857144
Ontario,Toronto,2022-03-11,322.0,291173.0,-164.0,4106.0,4253.0,-112.0,2093.0,-144.0,299.0,-20.571428571428573
Ontario,Toronto,2022-03-12,0.0,291173.0,0.0,4106.0,4253.0,-112.0,2093.0,-144.0,299.0,-20.571428571428573
Ontario,Toronto,2022-03-13,0.0,291173.0,0.0,4106.0,4253.0,-112.0,2093.0,-144.0,299.0,-20.571428571428573
Ontario,Waterloo,2022-03-07,136.0,40858.0,0.0,400.0,731.0,9.0,345.0,4.0,49.285714285714285,0.5714285714285714
Ontario,Waterloo,2022-03-08,38.0,40896.0,0.0,400.0,713.0,9.0,343.0,3.0,49.0,0.42857142857142855
Ontario,Waterloo,2022-03-09,78.0,40974.0,0.0,400.0,722.0,5.0,359.0,1.0,51.285714285714285,0.14285714285714285
Ontario,Waterloo,2022-03-10,42.0,41016.0,-2.0,398.0,717.0,3.0,348.0,-1.0,49.714285714285715,-0.14285714285714285
Ontario,Waterloo,2022-03-11,53.0,41069.0,0.0,398.0,674.0,3.0,347.0,-2.0,49.57142857142857,-0.2857142857142857
Ontario,Waterloo,2022-03-12,0.0,41069.0,0.0,398.0,674.0,3.0,347.0,-2.0,49.57142857142857,-0.2857142857142857
Ontario,Waterloo,2022-03-13,0.0,41069.0,0.0,398.0,674.0,3.0,347.0,-2.0,49.57142857142857,-0.2857142857142857
Ontario,Wellington Dufferin Guelph,2022-03-07,95.0,18657.0,2.0,161.0,594.0,5.0,236.0,2.0,33.714285714285715,0.2857142857142857
Ontario,Wellington Dufferin Guelph,2022-03-08,6.0,18663.0,0.0,161.0,483.0,5.0,227.0,2.0,32.42857142857143,0.2857142857142857
Ontario,Wellington Dufferin Guelph,2022-03-09,41.0,18704.0,2.0,163.0,487.0,7.0,228.0,4.0,32.57142857142857,0.5714285714285714
Ontario,Wellington Dufferin Guelph,2022-03-10,42.0,18746.0,0.0,163.0,482.0,6.0,223.0,4.0,31.857142857142858,0.5714285714285714
Ontario,Wellington Dufferin Guelph,2022-03-11,37.0,18783.0,0.0,163.0,468.0,5.0,221.0,4.0,31.571428571428573,0.5714285714285714
Ontario,Wellington Dufferin Guelph,2022-03-12,0.0,18783.0,0.0,163.0,468.0,5.0,221.0,4.0,31.571428571428573,0.5714285714285714
Ontario,Wellington Dufferin Guelph,2022-03-13,0.0,18783.0,0.0,163.0,468.0,5.0,221.0,4.0,31.571428571428573,0.5714285714285714
Ontario,Windsor-Essex,2022-03-07,202.0,38152.0,1.0,581.0,1273.0,8.0,506.0,5.0,72.28571428571429,0.7142857142857143
Ontario,Windsor-Essex,2022-03-08,37.0,38189.0,2.0,583.0,1039.0,10.0,496.0,5.0,70.85714285714286,0.7142857142857143
Ontario,Windsor-Essex,2022-03-09,77.0,38266.0,0.0,583.0,1073.0,9.0,486.0,4.0,69.42857142857143,0.5714285714285714
Ontario,Windsor-Essex,2022-03-10,79.0,38345.0,2.0,585.0,1023.0,9.0,477.0,6.0,68.14285714285714,0.8571428571428571
Ontario,Windsor-Essex,2022-03-11,89.0,38434.0,0.0,585.0,1036.0,9.0,484.0,5.0,69.14285714285714,0.7142857142857143
Ontario,Windsor-Essex,2022-03-12,0.0,38434.0,0.0,585.0,1036.0,9.0,484.0,5.0,69.14285714285714,0.7142857142857143
Ontario,Windsor-Essex,2022-03-13,0.0,38434.0,0.0,585.0,1036.0,9.0,484.0,5.0,69.14285714285714,0.7142857142857143
Ontario,York,2022-03-07,170.0,98572.0,3.0,930.0,1387.0,19.0,533.0,14.0,76.14285714285714,2.0
Ontario,York,2022-03-08,104.0,98676.0,1.0,931.0,1196.0,17.0,522.0,15.0,74.57142857142857,2.142857142857143
Ontario,York,2022-03-09,80.0,98756.0,0.0,931.0,1167.0,17.0,517.0,10.0,73.85714285714286,1.4285714285714286
Ontario,York,2022-03-10,111.0,98867.0,1.0,932.0,1184.0,18.0,556.0,9.0,79.42857142857143,1.2857142857142858
Ontario,York,2022-03-11,92.0,98959.0,-3.0,929.0,1183.0,14.0,557.0,2.0,79.57142857142857,0.2857142857142857
Ontario,York,2022-03-12,0.0,98959.0,0.0,929.0,1183.0,14.0,557.0,2.0,79.57142857142857,0.2857142857142857
Ontario,York,2022-03-13,0.0,98959.0,0.0,929.0,1183.0,14.0,557.0,2.0,79.57142857142857,0.2857142857142857
PEI,Prince Edward Island,2022-03-07,1327.0,17623.0,0.0,16.0,5520.0,1.0,3318.0,0.0,474.0,0.0
PEI,Prince Edward Island,2022-03-08,0.0,17623.0,0.0,16.0,5520.0,1.0,3318.0,0.0,474.0,0.0
PEI,Prince Edward Island,2022-03-09,1282.0,18905.0,0.0,16.0,6248.0,1.0,3638.0,0.0,519.7142857142857,0.0
PEI,Prince Edward Island,2022-03-10,0.0,18905.0,0.0,16.0,6248.0,1.0,3638.0,0.0,519.7142857142857,0.0
PEI,Prince Edward Island,2022-03-11,798.0,19703.0,0.0,16.0,6331.0,1.0,3407.0,0.0,486.7142857142857,0.0
PEI,Prince Edward Island,2022-03-12,0.0,19703.0,0.0,16.0,6331.0,1.0,3407.0,0.0,486.7142857142857,0.0
PEI,Prince Edward Island,2022-03-13,0.0,19703.0,0.0,16.0,6331.0,1.0,3407.0,0.0,486.7142857142857,0.0
Quebec,Abitibi-Témiscamingue,2022-03-07,21.0,7668.0,0.0,68.0,476.0,10.0,227.0,4.0,32.42857142857143,0.5714285714285714
Quebec,Abitibi-Témiscamingue,2022-03-08,26.0,7694.0,1.0,69.0,452.0,11.0,235.0,4.0,33.57142857142857,0.5714285714285714
Quebec,Abitibi-Témiscamingue,2022-03-09,51.0,7745.0,1.0,70.0,450.0,10.0,245.0,5.0,35.0,0.7142857142857143
Quebec,Abitibi-Témiscamingue,2022-03-10,49.0,7794.0,0.0,70.0,458.0,10.0,239.0,4.0,34.142857142857146,0.5714285714285714
Quebec,Abitibi-Témiscamingue,2022-03-11,52.0,7846.0,0.0,70.0,468.0,8.0,258.0,3.0,36.857142857142854,0.42857142857142855
Quebec,Abitibi-Témiscamingue,2022-03-12,55.0,7901.0,1.0,71.0,523.0,9.0,271.0,4.0,38.714285714285715,0.5714285714285714
Quebec,Abitibi-Témiscamingue,2022-03-13,30.0,7931.0,0.0,71.0,508.0,8.0,284.0,3.0,40.57142857142857,0.42857142857142855
Quebec,Bas-Saint-Laurent,2022-03-07,44.0,15137.0,1.0,106.0,953.0,8.0,410.0,4.0,58.57142857142857,0.5714285714285714
Quebec,Bas-Saint-Laurent,2022-03-08,30.0,15167.0,1.0,107.0,902.0,9.0,408.0,5.0,58.285714285714285,0.7142857142857143
Quebec,Bas-Saint-Laurent,2022-03-09,64.0,15231.0,0.0,107.0,862.0,9.0,376.0,3.0,53.714285714285715,0.42857142857142855
Quebec,Bas-Saint-Laurent,2022-03-10,51.0,15282.0,0.0,107.0,830.0,9.0,364.0,3.0,52.0,0.42857142857142855
Quebec,Bas-Saint-Laurent,2022-03-11,53.0,15335.0,2.0,109.0,789.0,10.0,364.0,5.0,52.0,0.7142857142857143
Quebec,Bas-Saint-Laurent,2022-03-12,55.0,15390.0,0.0,109.0,844.0,10.0,353.0,5.0,50.42857142857143,0.7142857142857143
Quebec,Bas-Saint-Laurent,2022-03-13,41.0,15431.0,0.0,109.0,741.0,10.0,338.0,4.0,48.285714285714285,0.5714285714285714
Quebec,Capitale-Nationale,2022-03-07,83.0,74207.0,1.0,1393.0,2017.0,28.0,831.0,14.0,118.71428571428571,2.0
Quebec,Capitale-Nationale,2022-03-08,87.0,74294.0,4.0,1397.0,1932.0,29.0,830.0,18.0,118.57142857142857,2.5714285714285716
Quebec,Capitale-Nationale,2022-03-09,150.0,74444.0,1.0,1398.0,1853.0,29.0,779.0,15.0,111.28571428571429,2.142857142857143
Quebec,Capitale-Nationale,2022-03-10,143.0,74587.0,5.0,1403.0,1797.0,31.0,806.0,20.0,115.14285714285714,2.857142857142857
Quebec,Capitale-Nationale,2022-03-11,145.0,74732.0,3.0,1406.0,1777.0,31.0,809.0,21.0,115.57142857142857,3.0
Quebec,Capitale-Nationale,2022-03-12,116.0,74848.0,8.0,1414.0,1893.0,39.0,808.0,23.0,115.42857142857143,3.2857142857142856
Quebec,Capitale-Nationale,2022-03-13,95.0,74943.0,0.0,1414.0,1685.0,36.0,819.0,22.0,117.0,3.142857142857143
Quebec,Chaudière-Appalaches,2022-03-07,53.0,52510.0,0.0,544.0,1278.0,19.0,619.0,13.0,88.42857142857143,1.8571428571428572
Quebec,Chaudière-Appalaches,2022-03-08,64.0,52574.0,1.0,545.0,1265.0,20.0,614.0,12.0,87.71428571428571,1.7142857142857142
Quebec,Chaudière-Appalaches,2022-03-09,122.0,52696.0,0.0,545.0,1253.0,20.0,601.0,9.0,85.85714285714286,1.2857142857142858
Quebec,Chaudière-Appalaches,2022-03-10,119.0,52815.0,3.0,548.0,1260.0,21.0,606.0,10.0,86.57142857142857,1.4285714285714286
Quebec,Chaudière-Appalaches,2022-03-11,103.0,52918.0,1.0,549.0,1260.0,22.0,619.0,10.0,88.42857142857143,1.4285714285714286
Quebec,Chaudière-Appalaches,2022-03-12,101.0,53019.0,3.0,552.0,1361.0,25.0,640.0,11.0,91.42857142857143,1.5714285714285714
Quebec,Chaudière-Appalaches,2022-03-13,93.0,53112.0,1.0,553.0,1304.0,23.0,655.0,9.0,93.57142857142857,1.2857142857142858
Quebec,Côte-Nord,2022-03-07,31.0,5624.0,2.0,34.0,610.0,10.0,347.0,7.0,49.57142857142857,1.0
Quebec,Côte-Nord,2022-03-08,51.0,5675.0,0.0,34.0,623.0,8.0,381.0,4.0,54.42857142857143,0.5714285714285714
Quebec,Côte-Nord,2022-03-09,59.0,5734.0,1.0,35.0,630.0,9.0,356.0,5.0,50.857142857142854,0.7142857142857143
Quebec,Côte-Nord,2022-03-10,45.0,5779.0,0.0,35.0,629.0,9.0,338.0,4.0,48.285714285714285,0.5714285714285714
Quebec,Côte-Nord,2022-03-11,45.0,5824.0,1.0,36.0,634.0,9.0,339.0,5.0,48.42857142857143,0.7142857142857143
Quebec,Côte-Nord,2022-03-12,40.0,5864.0,0.0,36.0,674.0,9.0,317.0,4.0,45.285714285714285,0.5714285714285714
Quebec,Côte-Nord,2022-03-13,11.0,5875.0,0.0,36.0,634.0,9.0,282.0,4.0,40.285714285714285,0.5714285714285714
Quebec,Estrie,2022-03-07,50.0,41981.0,0.0,538.0,775.0,8.0,361.0,2.0,51.57142857142857,0.2857142857142857
Quebec,Estrie,2022-03-08,68.0,42049.0,2.0,540.0,769.0,6.0,393.0,3.0,56.142857142857146,0.42857142857142855
Quebec,Estrie,2022-03-09,49.0,42098.0,0.0,540.0,740.0,4.0,369.0,2.0,52.714285714285715,0.2857142857142857
Quebec,Estrie,2022-03-10,56.0,42154.0,2.0,542.0,729.0,6.0,373.0,3.0,53.285714285714285,0.42857142857142855
Quebec,Estrie,2022-03-11,58.0,42212.0,0.0,542.0,716.0,6.0,409.0,4.0,58.42857142857143,0.5714285714285714
Quebec,Estrie,2022-03-12,59.0,42271.0,0.0,542.0,775.0,6.0,400.0,4.0,57.142857142857146,0.5714285714285714
Quebec,Estrie,2022-03-13,48.0,42319.0,0.0,542.0,739.0,6.0,388.0,4.0,55.42857142857143,0.5714285714285714
Quebec,Gaspésie-Îles-de-la-Madeleine,2022-03-07,14.0,5522.0,0.0,56.0,372.0,3.0,163.0,2.0,23.285714285714285,0.2857142857142857
Quebec,Gaspésie-Îles-de-la-Madeleine,2022-03-08,36.0,5558.0,1.0,57.0,385.0,4.0,195.0,3.0,27.857142857142858,0.42857142857142855
Quebec,Gaspésie-Îles-de-la-Madeleine,2022-03-09,57.0,5615.0,0.0,57.0,402.0,3.0,212.0,2.0,30.285714285714285,0.2857142857142857
Quebec,Gaspésie-Îles-de-la-Madeleine,2022-03-10,58.0,5673.0,0.0,57.0,424.0,3.0,239.0,1.0,34.142857142857146,0.14285714285714285
Quebec,Gaspésie-Îles-de-la-Madeleine,2022-03-11,39.0,5712.0,0.0,57.0,420.0,3.0,257.0,1.0,36.714285714285715,0.14285714285714285
Quebec,Gaspésie-Îles-de-la-Madeleine,2022-03-12,61.0,5773.0,0.0,57.0,481.0,3.0,286.0,1.0,40.857142857142854,0.14285714285714285
Quebec,Gaspésie-Îles-de-la-Madeleine,2022-03-13,37.0,5810.0,0.0,57.0,476.0,3.0,302.0,1.0,43.142857142857146,0.14285714285714285
Quebec,Lanaudière,2022-03-07,51.0,62652.0,1.0,722.0,733.0,10.0,331.0,4.0,47.285714285714285,0.5714285714285714
Quebec,Lanaudière,2022-03-08,57.0,62709.0,0.0,722.0,716.0,9.0,342.0,4.0,48.857142857142854,0.5714285714285714
Quebec,Lanaudière,2022-03-09,76.0,62785.0,0.0,722.0,703.0,8.0,363.0,3.0,51.857142857142854,0.42857142857142855
Quebec,Lanaudière,2022-03-10,58.0,62843.0,1.0,723.0,708.0,7.0,387.0,3.0,55.285714285714285,0.42857142857142855
Quebec,Lanaudière,2022-03-11,59.0,62902.0,0.0,723.0,690.0,5.0,393.0,2.0,56.142857142857146,0.2857142857142857
Quebec,Lanaudière,2022-03-12,32.0,62934.0,0.0,723.0,722.0,5.0,385.0,2.0,55.0,0.2857142857142857
Quebec,Lanaudière,2022-03-13,31.0,62965.0,0.0,723.0,687.0,5.0,364.0,2.0,52.0,0.2857142857142857
Quebec,Laurentides,2022-03-07,66.0,69547.0,0.0,697.0,1501.0,13.0,639.0,1.0,91.28571428571429,0.14285714285714285
Quebec,Laurentides,2022-03-08,63.0,69610.0,3.0,700.0,1428.0,9.0,643.0,4.0,91.85714285714286,0.5714285714285714
Quebec,Laurentides,2022-03-09,98.0,69708.0,1.0,701.0,1356.0,10.0,607.0,5.0,86.71428571428571,0.7142857142857143
Quebec,Laurentides,2022-03-10,90.0,69798.0,1.0,702.0,1318.0,9.0,596.0,6.0,85.14285714285714,0.8571428571428571
Quebec,Laurentides,2022-03-11,74.0,69872.0,0.0,702.0,1273.0,8.0,543.0,5.0,77.57142857142857,0.7142857142857143
Quebec,Laurentides,2022-03-12,76.0,69948.0,0.0,702.0,1349.0,8.0,538.0,5.0,76.85714285714286,0.7142857142857143
Quebec,Laurentides,2022-03-13,60.0,70008.0,0.0,702.0,1186.0,6.0,527.0,5.0,75.28571428571429,0.7142857142857143
Quebec,Laval,2022-03-07,23.0,66070.0,0.0,1047.0,662.0,12.0,283.0,5.0,40.42857142857143,0.7142857142857143
Quebec,Laval,2022-03-08,48.0,66118.0,0.0,1047.0,634.0,11.0,302.0,3.0,43.142857142857146,0.42857142857142855
Quebec,Laval,2022-03-09,36.0,66154.0,0.0,1047.0,580.0,10.0,284.0,0.0,40.57142857142857,0.0
Quebec,Laval,2022-03-10,43.0,66197.0,0.0,1047.0,567.0,6.0,267.0,0.0,38.142857142857146,0.0
Quebec,Laval,2022-03-11,37.0,66234.0,0.0,1047.0,548.0,6.0,245.0,0.0,35.0,0.0
Quebec,Laval,2022-03-12,23.0,66257.0,0.0,1047.0,571.0,6.0,239.0,0.0,34.142857142857146,0.0
Quebec,Laval,2022-03-13,30.0,66287.0,0.0,1047.0,525.0,5.0,240.0,0.0,34.285714285714285,0.0
Quebec,Mauricie,2022-03-07,51.0,48831.0,0.0,865.0,1206.0,21.0,589.0,13.0,84.14285714285714,1.8571428571428572
Quebec,Mauricie,2022-03-08,52.0,48883.0,4.0,869.0,1155.0,24.0,597.0,17.0,85.28571428571429,2.4285714285714284
Quebec,Mauricie,2022-03-09,103.0,48986.0,0.0,869.0,1137.0,22.0,600.0,14.0,85.71428571428571,2.0
Quebec,Mauricie,2022-03-10,115.0,49101.0,1.0,870.0,1157.0,19.0,625.0,12.0,89.28571428571429,1.7142857142857142
Quebec,Mauricie,2022-03-11,101.0,49202.0,2.0,872.0,1152.0,20.0,607.0,12.0,86.71428571428571,1.7142857142857142
Quebec,Mauricie,2022-03-12,60.0,49262.0,2.0,874.0,1212.0,22.0,570.0,10.0,81.42857142857143,1.4285714285714286
